Idx	Dataset	StartIdx	EndIdx	NumPts	X	Y	Z
584	2015-02-03-08-45-10	1422955031582046	1422955039520171	29056	-11.177410	-102.203670	0.776175
585	2015-02-03-08-45-10	1422955032885165	1422955040902058	31057	-2.558868	-107.269112	1.104589
586	2015-02-03-08-45-10	1422955034188835	1422955042364135	32139	6.076011	-112.290578	1.420381
587	2015-02-03-08-45-10	1422955035512010	1422955044069377	32410	15.641957	-117.636388	1.740098
588	2015-02-03-08-45-10	1422955036835712	1422955046719466	34274	27.010099	-123.722176	2.197400
589	2015-02-03-08-45-10	1422955038177700	1422955063164445	34625	42.056114	-132.787919	2.800737
590	2015-02-03-08-45-10	1422955039560266	1422955067322251	44546	46.791418	-137.692611	3.018872
591	2015-02-03-08-45-10	1422955040962101	1422955071301216	55223	48.199059	-144.344796	3.119379
592	2015-02-03-08-45-10	1422955042424230	1422955072946381	54188	48.537137	-148.403095	3.157376
593	2015-02-03-08-45-10	1422955044149547	1422955073888930	50268	48.705446	-151.666699	3.185047
594	2015-02-03-08-45-10	1422955046920568	1422955074470885	43769	48.480563	-155.320207	3.182395
595	2015-02-03-08-45-10	1422955063204708	1422955075093034	42178	44.696292	-169.516309	3.101997
596	2015-02-03-08-45-10	1422955065917169	1422955076257046	45521	39.690917	-177.859885	2.906281
597	2015-02-03-08-45-10	1422955067984804	1422955077764038	46050	33.596831	-186.630572	2.563529
598	2015-02-03-08-45-10	1422955069773103	1422955079228795	48081	27.659509	-195.091446	2.228066
599	2015-02-03-08-45-10	1422955071421676	1422955080755088	51045	21.887667	-203.428549	1.785561
600	2015-02-03-08-45-10	1422955073046724	1422955082501208	52577	15.840872	-212.321063	1.241334
601	2015-02-03-08-45-10	1422955074671675	1422955085291884	51910	8.258396	-222.985160	0.509623
602	2015-02-03-08-45-10	1422955076257046	1422955088664419	50940	0.627521	-231.639603	-0.185609
603	2015-02-03-08-45-10	1422955077784141	1422955091558122	50344	-7.216193	-237.325001	-0.748135
604	2015-02-03-08-45-10	1422955079268950	1422955093888068	49262	-14.299009	-240.945021	-1.182258
605	2015-02-03-08-45-10	1422955080795252	1422955095715556	44783	-20.820692	-243.503827	-1.492279
606	2015-02-03-08-45-10	1422955082561481	1422955097261241	37829	-27.443314	-245.394869	-1.741732
607	2015-02-03-08-45-10	1422955085392348	1422955098626785	32475	-36.293640	-246.776113	-2.030937
608	2015-02-03-08-45-10	1422955088242022	1422955100551141	33468	-46.898328	-247.418569	-2.312138
609	2015-02-03-08-45-10	1422955090532863	1422955102594083	33369	-57.354515	-247.510606	-2.545123
610	2015-02-03-08-45-10	1422955092702740	1422955104778001	34923	-67.648082	-246.726925	-2.823350
611	2015-02-03-08-45-10	1422955094751498	1422955106802568	37141	-77.495727	-244.843020	-3.070765
612	2015-02-03-08-45-10	1422955096699266	1422955108567513	36805	-86.552212	-241.714649	-3.352878
613	2015-02-03-08-45-10	1422955098606708	1422955110309926	37740	-95.412805	-237.451180	-3.620066
614	2015-02-03-08-45-10	1422955100531129	1422955112154164	38151	-104.013373	-232.459407	-3.834153
615	2015-02-03-08-45-10	1422955102453743	1422955114139443	34526	-112.346762	-227.056193	-4.040447
616	2015-02-03-08-45-10	1422955104397288	1422955116365685	34749	-120.767077	-221.405196	-4.123427
617	2015-02-03-08-45-10	1422955106321248	1422955119093513	35386	-129.055164	-215.109130	-4.243563
618	2015-02-03-08-45-10	1422955108246569	1422955122583928	38952	-137.334499	-206.847132	-4.153506
619	2015-02-03-08-45-10	1422955110189682	1422955125073212	44063	-143.367607	-199.271161	-3.964356
620	2015-02-03-08-45-10	1422955112154164	1422955127098762	46812	-148.246492	-192.284991	-3.780362
621	2015-02-03-08-45-10	1422955114199588	1422955129124022	46250	-152.544853	-185.462547	-3.586632
622	2015-02-03-08-45-10	1422955116425848	1422955131687802	45616	-156.788004	-177.138348	-3.448970
623	2015-02-03-08-45-10	1422955118993221	1422955142883110	45617	-164.015691	-162.504513	-3.179462
624	2015-02-03-08-45-10	1422955121962160	1422955147478784	47179	-171.051001	-155.246314	-3.029371
625	2015-02-03-08-45-10	1422955124350008	1422955149725622	44704	-176.597051	-151.933038	-2.971821
626	2015-02-03-08-45-10	1422955126557773	1422955151531084	40328	-182.043566	-149.895561	-2.970427
627	2015-02-03-08-45-10	1422955128783265	1422955152994837	33105	-186.829764	-148.867428	-2.968556
628	2015-02-03-08-45-10	1422955131487752	1422955154079530	27465	-191.532014	-148.583328	-2.957663
629	2015-02-03-08-45-10	1422955142581633	1422955154962375	26695	-205.586600	-151.151665	-2.914960
630	2015-02-03-08-45-10	1422955145232274	1422955156868935	28223	-216.831961	-153.918163	-2.955468
631	2015-02-03-08-45-10	1422955147218100	1422955158656124	29100	-226.445135	-155.647985	-2.941119
632	2015-02-03-08-45-10	1422955149204284	1422955160362188	31692	-236.185082	-156.666265	-2.929614
633	2015-02-03-08-45-10	1422955151169926	1422955161968786	34176	-245.623018	-156.926016	-2.912197
634	2015-02-03-08-45-10	1422955153035054	1422955163514887	36095	-255.248918	-156.338240	-2.838127
635	2015-02-03-08-45-10	1422955154982445	1422955165020147	39228	-265.106339	-154.834265	-2.725216
636	2015-02-03-08-45-10	1422955156909106	1422955166764932	42515	-276.230936	-152.454967	-2.604373
637	2015-02-03-08-45-10	1422955158656124	1422955168950425	41630	-287.646825	-149.713790	-2.556286
638	2015-02-03-08-45-10	1422955160281844	1422955170879446	40778	-297.467458	-147.233044	-2.537190
639	2015-02-03-08-45-10	1422955161848224	1422955172529636	41114	-306.055403	-145.296267	-2.591573
640	2015-02-03-08-45-10	1422955163414539	1422955174200273	40256	-314.952760	-143.770250	-2.670749
641	2015-02-03-08-45-10	1422955164979967	1422955176047652	38012	-323.745278	-142.772626	-2.765937
642	2015-02-03-08-45-10	1422955166805024	1422955178092742	38346	-334.403794	-142.301967	-2.821180
643	2015-02-03-08-45-10	1422955169010605	1422955180596470	36686	-347.283800	-142.477233	-2.845671
644	2015-02-03-08-45-10	1422955170919720	1422955195880904	36616	-364.769782	-144.358582	-2.840456
645	2015-02-03-08-45-10	1422955172549750	1422955218544295	41033	-374.305708	-145.461037	-2.936213
646	2015-02-03-08-45-10	1422955174180165	1422955221628161	52379	-379.650522	-143.090460	-2.955434
647	2015-02-03-08-45-10	1422955175987474	1422955223107032	52003	-382.952609	-140.877703	-2.944930
648	2015-02-03-08-45-10	1422955178032615	1422955224086840	47102	-385.878545	-138.734721	-2.983082
649	2015-02-03-08-45-10	1422955180556403	1422955224766855	42200	-388.449339	-136.360681	-3.033928
650	2015-02-03-08-45-10	1422955196221846	1422955225127711	38186	-392.597910	-129.060906	-3.171586
651	2015-02-03-08-45-10	1422955218183911	1422955226010045	40472	-397.233442	-110.918435	-3.138106
652	2015-02-03-08-45-10	1422955219606316	1422955227935582	41443	-399.463456	-98.499360	-3.083830
653	2015-02-03-08-45-10	1422955220807330	1422955231000733	39181	-401.858351	-85.512470	-3.026964
654	2015-02-03-08-45-10	1422955222008030	1422955235813987	39136	-404.443576	-73.822547	-3.103955
655	2015-02-03-08-45-10	1422955223246961	1422955237640482	39370	-405.635375	-68.257930	-3.216095
656	2015-02-03-08-45-10	1422955224566594	1422955239425399	40039	-406.885562	-62.137733	-3.218670
657	2015-02-03-08-45-10	1422955226070174	1422955241369799	38730	-408.323285	-55.353140	-3.220297
658	2015-02-03-08-45-10	1422955228055747	1422955243436035	36588	-409.681073	-47.415700	-3.320321
659	2015-02-03-08-45-10	1422955231261545	1422955245779282	33439	-411.047695	-36.036985	-3.388579
660	2015-02-03-08-45-10	1422955235894252	1422955248765855	37314	-409.564408	-18.157812	-3.413559
661	2015-02-03-08-45-10	1422955237700773	1422955250931104	43865	-405.404050	-10.734543	-3.305460
662	2015-02-03-08-45-10	1422955239485549	1422955252473243	43478	-400.865098	-4.703484	-3.300771
663	2015-02-03-08-45-10	1422955241409882	1422955253675144	41826	-395.702947	0.329365	-3.292567
664	2015-02-03-08-45-10	1422955243436035	1422955254716178	41047	-389.749651	4.417825	-3.204999
665	2015-02-03-08-45-10	1422955245479143	1422955256099123	43287	-381.283273	8.159108	-3.160333
666	2015-02-03-08-45-10	1422955247402326	1422955257843132	43947	-371.851762	11.520231	-3.039060
667	2015-02-03-08-45-10	1422955249066613	1422955259746728	43372	-362.207462	14.608226	-2.944060
668	2015-02-03-08-45-10	1422955250710701	1422955261711451	43791	-352.792236	17.542628	-2.816623
669	2015-02-03-08-45-10	1422955252433155	1422955263835454	45229	-342.778682	20.361436	-2.705840
670	2015-02-03-08-45-10	1422955254215570	1422955266930709	45361	-331.577594	23.396121	-2.678203
671	2015-02-03-08-45-10	1422955256059040	1422955273064678	42709	-317.426824	27.224386	-2.668382
672	2015-02-03-08-45-10	1422955257903183	1422955279057575	43171	-307.692140	29.826734	-2.617973
673	2015-02-03-08-45-10	1422955259806912	1422955281887771	47447	-301.265120	31.574339	-2.559941
674	2015-02-03-08-45-10	1422955261771579	1422955285282646	50927	-294.290923	33.515462	-2.483601
675	2015-02-03-08-45-10	1422955263895656	1422955287672046	50214	-288.604868	35.105882	-2.396045
676	2015-02-03-08-45-10	1422955267051415	1422955289958451	45617	-282.724026	36.764312	-2.309281
677	2015-02-03-08-45-10	1422955273386432	1422955292247398	41477	-272.570449	39.659868	-2.043367
678	2015-02-03-08-45-10	1422955279117937	1422955294553407	45264	-259.301765	43.457393	-1.643543
679	2015-02-03-08-45-10	1422955281968159	1422955296796786	44291	-249.708318	46.244237	-1.409289
680	2015-02-03-08-45-10	1422955285342933	1422955298800766	41398	-238.210067	49.420136	-1.179669
681	2015-02-03-08-45-10	1422955287712168	1422955300484921	37057	-228.755286	51.999959	-1.055148
682	2015-02-03-08-45-10	1422955290018612	1422955302050350	36663	-220.261740	54.267426	-0.903034
683	2015-02-03-08-45-10	1422955292307630	1422955303615018	32967	-210.932847	56.583725	-0.913635
684	2015-02-03-08-45-10	1422955294613537	1422955305258641	28620	-200.017806	59.059587	-1.060848
685	2015-02-03-08-45-10	1422955296856895	1422955306983421	28103	-188.819299	61.108140	-1.216915
686	2015-02-03-08-45-10	1422955298840913	1422955308849653	29231	-177.617972	62.873853	-1.303984
687	2015-02-03-08-45-10	1422955300525064	1422955311118475	30763	-166.303316	64.828144	-1.321328
688	2015-02-03-08-45-10	1422955302090456	1422955314309138	36641	-154.857368	69.941097	-1.214583
689	2015-02-03-08-45-10	1422955303675277	1422955317217268	42483	-147.001702	76.810006	-1.105289
690	2015-02-03-08-45-10	1422955305298733	1422955319344387	43831	-141.823241	82.950216	-1.020970
691	2015-02-03-08-45-10	1422955307023525	1422955320709017	43633	-138.158165	88.441557	-0.919886
692	2015-02-03-08-45-10	1422955308909997	1422955321631117	43005	-135.407069	93.944044	-0.814128
693	2015-02-03-08-45-10	1422955311078295	1422955322714189	42492	-133.195216	101.366227	-0.703752
694	2015-02-03-08-45-10	1422955313045516	1422955324179451	39982	-131.087855	110.060994	-0.632256
695	2015-02-03-08-45-10	1422955314910196	1422955325564829	37540	-128.829579	118.793931	-0.573274
696	2015-02-03-08-45-10	1422955317036440	1422955326929081	36661	-126.133595	128.469676	-0.552813
697	2015-02-03-08-45-10	1422955319243935	1422955328332801	34920	-123.168274	138.740513	-0.573888
698	2015-02-03-08-45-10	1422955321130065	1422955329857778	34138	-120.201790	149.844841	-0.589738
699	2015-02-03-08-45-10	1422955322714189	1422955331442147	32778	-117.909370	160.813562	-0.570708
700	2015-02-03-08-45-10	1422955324179451	1422955333024381	34467	-116.106713	171.421663	-0.458652
701	2015-02-03-08-45-10	1422955325584906	1422955334766045	36207	-114.185440	181.671809	-0.243139
702	2015-02-03-08-45-10	1422955326969167	1422955337028596	40931	-110.521632	192.083981	0.149550
703	2015-02-03-08-45-10	1422955328372930	1422955339695107	53897	-104.057581	200.213755	0.540732
704	2015-02-03-08-45-10	1422955329877843	1422955341337879	56123	-97.945088	205.343573	0.851242
705	2015-02-03-08-45-10	1422955331422087	1422955342399872	51400	-92.099248	209.163872	1.119682
706	2015-02-03-08-45-10	1422955333024381	1422955343320493	50128	-85.107016	211.983604	1.387238
707	2015-02-03-08-45-10	1422955334685961	1422955344481901	48810	-76.518962	213.607795	1.605981
708	2015-02-03-08-45-10	1422955336387835	1422955346645340	46943	-64.734263	214.457201	1.832121
709	2015-02-03-08-45-10	1422955338011162	1422955352892238	42438	-47.506683	215.452196	2.207430
710	2015-02-03-08-45-10	1422955339534873	1422955356726755	46222	-39.373413	215.599019	2.451668
711	2015-02-03-08-45-10	1422955341077309	1422955358915473	51021	-33.398208	216.022843	2.612569
712	2015-02-03-08-45-10	1422955342620274	1422955361417249	52670	-27.161129	216.746733	2.720612
713	2015-02-03-08-45-10	1422955344241512	1422955367845882	56177	-17.797083	222.163025	2.816163
714	2015-02-03-08-45-10	1422955346645340	1422955370292543	53398	-13.954803	226.870185	2.885500
715	2015-02-03-08-45-10	1422955353092524	1422955371515929	46344	-7.303921	233.795569	3.011197
716	2015-02-03-08-45-10	1422955356686590	1422955371636235	35795	-3.135992	238.788349	3.027174
717	2015-02-03-08-45-10	1422955358755096	1422955372458781	33962	-1.938844	244.334657	3.017228
718	2015-02-03-08-45-10	1422955361157195	1422955372779832	32519	-1.871966	250.243043	3.007358
719	2015-02-03-08-45-10	1422955364099628	1422955373902076	33437	-4.716457	261.319992	3.069196
720	2015-02-03-08-45-10	1422955366041795	1422955375427391	34269	-7.773294	272.281277	3.144500
721	2015-02-03-08-45-10	1422955367725714	1422955376951649	35038	-10.573320	282.197873	3.243010
722	2015-02-03-08-45-10	1422955369288688	1422955378474072	35995	-13.347882	292.107542	3.330972
723	2015-02-03-08-45-10	1422955370834136	1422955379935401	36145	-15.970598	301.657713	3.409569
724	2015-02-03-08-45-10	1422955372398579	1422955381416572	37052	-18.622808	311.329275	3.465307
725	2015-02-03-08-45-10	1422955373942136	1422955382918483	37365	-21.312859	320.707979	3.512431
726	2015-02-03-08-45-10	1422955375487588	1422955384460491	37893	-24.239018	330.624089	3.530221
727	2015-02-03-08-45-10	1422955376991703	1422955386101960	37587	-27.147859	340.255130	3.538302
728	2015-02-03-08-45-10	1422955378514129	1422955387862730	37939	-30.210872	350.371839	3.643096
729	2015-02-03-08-45-10	1422955379995496	1422955389686322	37714	-33.230603	360.279288	3.849391
730	2015-02-03-08-45-10	1422955381476642	1422955391549139	37368	-36.217571	370.360621	4.112326
731	2015-02-03-08-45-10	1422955382978544	1422955393512148	37446	-39.080753	380.366311	4.400821
732	2015-02-03-08-45-10	1422955384520618	1422955395634935	37488	-42.000488	390.365676	4.714280
733	2015-02-03-08-45-10	1422955386181997	1422955397657991	37847	-44.649317	399.525453	4.941631
734	2015-02-03-08-45-10	1422955387942796	1422955399421096	38849	-47.136155	408.266684	5.067138
735	2015-02-03-08-45-10	1422955389766468	1422955401041765	38779	-49.584779	416.670198	5.111454
736	2015-02-03-08-45-10	1422955391629284	1422955402644974	39936	-52.284997	425.547481	5.147044
737	2015-02-03-08-45-10	1422955393612267	1422955404329225	41384	-55.198054	435.104833	5.108692
738	2015-02-03-08-45-10	1422955395735074	1422955406152362	45055	-58.499545	445.675139	4.994503
739	2015-02-03-08-45-10	1422955397738103	1422955408194792	45509	-62.654655	455.860469	4.850690
740	2015-02-03-08-45-10	1422955399481109	1422955410458560	49469	-67.853105	466.181709	4.620871
741	2015-02-03-08-45-10	1422955401101818	1422955412599404	49863	-72.952940	475.224019	4.380948
742	2015-02-03-08-45-10	1422955402705077	1422955414638747	49801	-77.721234	483.603110	4.225814
743	2015-02-03-08-45-10	1422955404389291	1422955416840652	48388	-82.519871	492.086440	4.177866
744	2015-02-03-08-45-10	1422955406212477	1422955419821007	49899	-86.990196	502.084125	4.259069
745	2015-02-03-08-45-10	1422955408174763	1422955424106458	55353	-87.123053	513.786605	4.273372
746	2015-02-03-08-45-10	1422955410338587	1422955460929053	63511	-62.863204	501.772633	3.428028
747	2015-02-03-08-45-10	1422955412479484	1422955458943528	60144	-62.089466	505.125053	3.429238
748	2015-02-03-08-45-10	1422955414558743	1422955456838157	58851	-60.859157	508.347322	3.418126
749	2015-02-03-08-45-10	1422955416740611	1422955454710872	61941	-58.924420	511.217822	3.382099
750	2015-02-03-08-45-10	1422955419181353	1422955452662878	63317	-55.999706	513.347212	3.296555
751	2015-02-03-08-45-10	1422955421461284	1422955451278209	63995	-53.036153	514.012844	3.203713
752	2015-02-03-08-45-10	1422955423564807	1422955450153444	66286	-50.266799	513.648890	3.132563
753	2015-02-03-08-45-10	1422955425911524	1422955449108449	67306	-47.641948	512.381878	3.070524
754	2015-02-03-08-45-10	1422955428444036	1422955449510208	66570	-46.509867	508.318575	2.982202
755	2015-02-03-08-45-10	1422955430874708	1422955450916887	63922	-47.201687	502.606669	2.915379
756	2015-02-03-08-45-10	1422955433446330	1422955452783409	57302	-49.186747	495.902779	2.885665
757	2015-02-03-08-45-10	1422955436239577	1422955454490107	51709	-51.888782	489.018132	2.888635
758	2015-02-03-08-45-10	1422955439093336	1422955456477276	54774	-55.618130	481.280251	2.889166
759	2015-02-03-08-45-10	1422955441921167	1422955458983555	57210	-58.983336	472.683937	2.864746
760	2015-02-03-08-45-10	1422955444467378	1422955460788629	52615	-60.798069	465.015656	2.899244
761	2015-02-03-08-45-10	1422955446898235	1422955461830992	47138	-61.308411	458.591501	2.974418
762	2015-02-03-08-45-10	1422955449590524	1422955462813135	46341	-60.348980	451.146061	3.087641
763	2015-02-03-08-45-10	1422955452482238	1422955464435794	45497	-57.466770	441.008772	3.219133
764	2015-02-03-08-45-10	1422955454791142	1422955466179005	42288	-54.578225	431.060611	3.383651
765	2015-02-03-08-45-10	1422955456898326	1422955468100654	40049	-51.501490	420.824599	3.674848
766	2015-02-03-08-45-10	1422955458963551	1422955471086411	38485	-47.639342	408.354489	4.082001
767	2015-02-03-08-45-10	1422955460909001	1422955478220026	44907	-38.037468	395.752403	4.389262
768	2015-02-03-08-45-10	1422955462732995	1422955482278206	47291	-29.926988	392.395007	4.483128
769	2015-02-03-08-45-10	1422955464475858	1422955485066345	44655	-22.970251	390.992949	4.538162
770	2015-02-03-08-45-10	1422955466219032	1422955486751603	35608	-17.817862	390.414740	4.555023
771	2015-02-03-08-45-10	1422955468160734	1422955487593541	31833	-13.508430	390.308574	4.533946
772	2015-02-03-08-45-10	1422955471166662	1422955488114660	29868	-7.364103	391.480521	4.461854
773	2015-02-03-08-45-10	1422955474614114	1422955490581642	28605	3.410666	395.671432	4.344952
774	2015-02-03-08-45-10	1422955476796515	1422955493313135	28646	11.772411	398.787404	4.299476
775	2015-02-03-08-45-10	1422955479045044	1422955495785883	27927	20.011177	401.835525	4.298162
776	2015-02-03-08-45-10	1422955481796266	1422955498119653	27791	28.342911	404.922670	4.302171
777	2015-02-03-08-45-10	1422955484825684	1422955500635761	28819	38.321549	408.740334	4.321995
778	2015-02-03-08-45-10	1422955487793978	1422955503491759	30218	48.812316	412.646856	4.419595
779	2015-02-03-08-45-10	1422955490641815	1422955507924453	31974	60.632164	417.409632	4.581327
780	2015-02-03-08-45-10	1422955493353324	1422955512395992	35295	69.877003	421.565521	4.810735
781	2015-02-03-08-45-10	1422955495826111	1422955522780840	40837	80.379888	427.148828	5.082493
782	2015-02-03-08-45-10	1422955498159932	1422955525506905	44792	85.749761	430.653113	5.184885
783	2015-02-03-08-45-10	1422955500696010	1422955528268622	49307	90.443013	435.738866	5.282260
784	2015-02-03-08-45-10	1422955503552228	1422955529980055	47334	93.714527	440.759434	5.340092
785	2015-02-03-08-45-10	1422955508065385	1422955531188472	43077	96.895648	447.037435	5.443414
786	2015-02-03-08-45-10	1422955512436275	1422955532154908	37031	98.746331	453.838727	5.451288
787	2015-02-03-08-45-10	1422955522740498	1422955533060571	37088	99.387748	468.634794	5.319468
788	2015-02-03-08-45-10	1422955524981372	1422955534307295	37293	97.642214	478.515197	5.272621
789	2015-02-03-08-45-10	1422955526698262	1422955535816550	35292	95.254217	488.440632	5.226546
790	2015-02-03-08-45-10	1422955528248485	1422955537366027	33571	93.168699	499.002704	5.266550
791	2015-02-03-08-45-10	1422955529758786	1422955538916012	35294	91.819767	508.991503	5.398233
792	2015-02-03-08-45-10	1422955531289166	1422955540425726	34911	90.703397	518.515671	5.307254
793	2015-02-03-08-45-10	1422955532819205	1422955541912338	30807	90.032029	528.498792	5.183099
794	2015-02-03-08-45-10	1422955534327395	1422955543298136	29246	90.132827	537.911031	5.073187
795	2015-02-03-08-45-10	1422955535856834	1422955544642225	28471	90.748255	547.295963	4.958701
796	2015-02-03-08-45-10	1422955537406247	1422955545947625	27795	91.516259	557.733220	4.657612
797	2015-02-03-08-45-10	1422955538936147	1422955547230765	28065	92.146239	568.090252	4.264560
798	2015-02-03-08-45-10	1422955540445798	1422955548554185	29558	92.727102	578.648558	4.106070
799	2015-02-03-08-45-10	1422955541912338	1422955549858815	31779	93.237315	589.380694	3.971450
800	2015-02-03-08-45-10	1422955543318187	1422955551185641	36269	93.361271	600.013463	3.909983
801	2015-02-03-08-45-10	1422955544662342	1422955552533451	39486	93.114583	610.283226	3.942004
802	2015-02-03-08-45-10	1422955545967704	1422955553899170	40278	92.753814	620.125978	3.864961
803	2015-02-03-08-45-10	1422955547270879	1422955555303124	43844	92.494651	629.950312	3.863499
804	2015-02-03-08-45-10	1422955548574242	1422955556707574	45204	92.226869	639.780386	3.822968
805	2015-02-03-08-45-10	1422955549878915	1422955558089671	46439	91.872393	649.774891	3.757630
806	2015-02-03-08-45-10	1422955551205745	1422955559454038	43802	91.560951	659.611663	3.662767
807	2015-02-03-08-45-10	1422955552553550	1422955560817610	43378	90.948353	669.475816	3.526861
808	2015-02-03-08-45-10	1422955553939266	1422955562203226	44536	89.967302	679.098787	3.499730
809	2015-02-03-08-45-10	1422955555343294	1422955563565703	41997	88.713097	688.843552	3.443807
810	2015-02-03-08-45-10	1422955556747630	1422955564909357	40925	87.477854	698.725758	3.401076
811	2015-02-03-08-45-10	1422955558149856	1422955566213808	40740	86.101598	709.195157	3.334759
812	2015-02-03-08-45-10	1422955559514277	1422955567498684	42584	84.591261	719.412475	3.276165
813	2015-02-03-08-45-10	1422955560877696	1422955568762724	41781	83.173304	729.354097	3.184832
814	2015-02-03-08-45-10	1422955562263433	1422955570029313	42587	81.982137	739.792919	3.129859
815	2015-02-03-08-45-10	1422955563625852	1422955571294420	43723	80.761429	749.529083	3.123184
816	2015-02-03-08-45-10	1422955564949467	1422955572558935	44125	79.534983	758.906753	3.014565
817	2015-02-03-08-45-10	1422955566253958	1422955573804400	40405	78.646421	769.073518	3.150332
818	2015-02-03-08-45-10	1422955567538813	1422955575049275	44075	77.538930	779.604225	3.245042
819	2015-02-03-08-45-10	1422955568802877	1422955576315164	45109	76.742943	789.482931	3.321818
820	2015-02-03-08-45-10	1422955570089642	1422955577563033	41313	75.390084	799.424531	3.217408
821	2015-02-03-08-45-10	1422955571354620	1422955578811842	40228	74.539071	809.476078	3.178177
822	2015-02-03-08-45-10	1422955572619177	1422955580058464	38407	73.788878	819.371753	3.261568
823	2015-02-03-08-45-10	1422955573864693	1422955581306939	42391	72.667590	829.812852	3.092283
824	2015-02-03-08-45-10	1422955575109496	1422955582554095	42732	71.836204	840.274096	2.913129
825	2015-02-03-08-45-10	1422955576355357	1422955583780251	42878	70.849796	849.962679	2.723002
826	2015-02-03-08-45-10	1422955577603353	1422955585023949	44451	70.370150	859.778480	2.684195
827	2015-02-03-08-45-10	1422955578852079	1422955586266399	46023	69.557898	869.674433	2.589777
828	2015-02-03-08-45-10	1422955580118774	1422955587510680	44000	68.711905	879.703261	2.403806
829	2015-02-03-08-45-10	1422955581367358	1422955588733558	40333	67.592976	890.207234	2.224837
830	2015-02-03-08-45-10	1422955582594329	1422955589978315	42775	66.335078	900.339582	2.120330
831	2015-02-03-08-45-10	1422955583840497	1422955591263456	42319	65.246342	910.137366	2.055246
832	2015-02-03-08-45-10	1422955585084120	1422955592567526	40736	63.621912	920.503481	1.906169
833	2015-02-03-08-45-10	1422955586326605	1422955593872437	38302	62.013525	930.813508	1.735287
834	2015-02-03-08-45-10	1422955587570837	1422955595177602	38003	60.235868	940.093983	1.652670
835	2015-02-03-08-45-10	1422955588813832	1422955596443994	35909	58.428858	949.607617	1.571292
836	2015-02-03-08-45-10	1422955590058672	1422955597708784	33863	56.602721	959.286776	1.444906
837	2015-02-03-08-45-10	1422955591343664	1422955598954836	33276	54.807112	968.954191	1.333376
838	2015-02-03-08-45-10	1422955592647733	1422955600178894	32016	53.153763	979.284138	1.356502
839	2015-02-03-08-45-10	1422955593952699	1422955601402628	33753	51.339424	990.334182	1.513281
840	2015-02-03-08-45-10	1422955595258013	1422955602586803	35065	49.852638	1000.381339	1.699302
841	2015-02-03-08-45-10	1422955596524405	1422955603751189	38745	48.437893	1010.309507	1.910042
842	2015-02-03-08-45-10	1422955597769047	1422955604936987	43332	46.940559	1020.296609	2.147463
843	2015-02-03-08-45-10	1422955599015067	1422955606202225	46067	45.495971	1029.936532	2.338957
844	2015-02-03-08-45-10	1422955600239074	1422955607569224	45276	43.905164	1039.796986	2.436560
845	2015-02-03-08-45-10	1422955601442779	1422955609098493	44076	42.068653	1050.904870	2.488427
846	2015-02-03-08-45-10	1422955602626950	1422955610927717	45387	40.267592	1062.065200	2.545156
847	2015-02-03-08-45-10	1422955603791394	1422955613502860	46674	38.326173	1074.096098	2.593366
848	2015-02-03-08-45-10	1422955604997341	1422955616583868	47521	35.974817	1085.110034	2.680734
849	2015-02-03-08-45-10	1422955606262496	1422955621714301	61075	27.449020	1094.030687	2.406025
850	2015-02-03-08-45-10	1422955607629542	1422955623625985	60540	21.848425	1096.737347	2.277563
851	2015-02-03-08-45-10	1422955609158798	1422955624551086	52873	17.472276	1098.688148	2.202013
852	2015-02-03-08-45-10	1422955610987953	1422955625034025	46219	13.404391	1100.218597	2.105899
853	2015-02-03-08-45-10	1422955613603438	1422955625255134	44351	7.757620	1101.194045	1.944391
854	2015-02-03-08-45-10	1422955616543591	1422955625637252	45866	-1.118485	1099.921490	1.611563
855	2015-02-03-08-45-10	1422955618616265	1422955626762363	44896	-10.814554	1096.532584	1.490098
856	2015-02-03-08-45-10	1422955620184848	1422955628028099	45424	-20.818091	1092.769559	1.464760
857	2015-02-03-08-45-10	1422955621593524	1422955629295483	43615	-30.649387	1089.042210	1.532237
858	2015-02-03-08-45-10	1422955622922359	1422955630543265	44845	-39.979924	1085.380362	1.681252
859	2015-02-03-08-45-10	1422955624209270	1422955631810579	44129	-49.695198	1081.615617	1.795197
860	2015-02-03-08-45-10	1422955625496403	1422955633118949	44194	-59.611167	1077.815432	1.893749
861	2015-02-03-08-45-10	1422955626802541	1422955634446618	45377	-69.052285	1074.302261	2.009352
862	2015-02-03-08-45-10	1422955628088368	1422955635872485	45739	-78.867152	1070.538353	2.147563
863	2015-02-03-08-45-10	1422955629355937	1422955637441282	44584	-88.581672	1066.944952	2.174537
864	2015-02-03-08-45-10	1422955630623757	1422955639328427	46726	-99.170596	1062.642974	2.370364
865	2015-02-03-08-45-10	1422955631891055	1422955645230276	43739	-114.005083	1054.760776	2.592863
866	2015-02-03-08-45-10	1422955633179375	1422955650918431	49565	-121.240788	1046.826263	2.890373
867	2015-02-03-08-45-10	1422955634506921	1422955653107798	50079	-123.173095	1041.699494	2.939186
868	2015-02-03-08-45-10	1422955635932781	1422955654231442	49153	-124.476692	1037.748498	2.958865
869	2015-02-03-08-45-10	1422955637501571	1422955654973138	48472	-125.154687	1034.215009	3.013744
870	2015-02-03-08-45-10	1422955639408643	1422955655454724	41900	-125.362795	1030.416166	3.006433
871	2015-02-03-08-45-10	1422955645290571	1422955655956310	38348	-122.747668	1020.004120	3.042782
